label,n,p,k,ph,temperature,rainfall,humidity,state,year,season,area,production,fertilizer,pesticide,yield
jowar,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Summer     ,8897.0,23144,879023.6,2580.13,2.461333333
linseed,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Rabi       ,19806.0,6441,1956832.8,5743.74,0.315
maize,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Kharif     ,450472.0,1542607,44506633.6,130636.88,3.366
maize,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Rabi       ,49922.0,101605,4932293.6,14477.38,1.97952381
maize,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Summer     ,11974.0,27080,1183031.2,3472.46,2.241904762
moong(green_gram),72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Kharif     ,311720.0,61227,30797936.0,90398.8,0.180769231
moong(green_gram),72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Rabi       ,15627.0,7005,1543947.6,4531.83,0.438823529
niger_seed,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Kharif     ,41853.0,8104,4135076.4,12137.37,0.214782609
onion,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Kharif     ,79921.0,362053,7896194.8,23177.09,5.363636364
onion,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Rabi       ,8882.0,91057,877541.6,2575.78,8.936315789
onion,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Summer     ,4797.0,55339,473943.6,1391.13,11.86631579
peas_&_beans_(pulses),72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Kharif     ,1730.0,15872,170924.0,501.7,9.265882353
peas_&_beans_(pulses),72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Rabi       ,494.0,4882,48807.2,143.26,8.948181818
peas_&_beans_(pulses),72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Summer     ,1583.0,13707,156400.4,459.07,7.827
potato,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Kharif     ,28755.0,317052,2840994.0,8338.95,12.37333333
potato,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Rabi       ,4173.0,82124,412292.4,1210.17,18.90714286
potato,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Summer     ,1137.0,19387,112335.6,329.73,17.6
potato,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Whole Year ,268.0,3910,26478.4,77.72,14.59
ragi,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Kharif     ,986173.0,1664767,97433892.4,285990.17,1.418
ragi,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Rabi       ,33833.0,45301,3342700.4,9811.57,1.361
ragi,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Summer     ,10673.0,24008,1054492.4,3095.17,2.239230769
rapeseed_&mustard,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Kharif     ,6673.0,1790,659292.4,1935.17,0.210625
rice,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Kharif     ,1079193.0,2599170,106624268.4,312965.97,2.310740741
rice,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Rabi       ,51782.0,106072,5116061.6,15016.78,2.054285714
rice,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Summer     ,295830.0,951569,29228004.0,85790.7,2.99375
safflower,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Rabi       ,97487.0,58727,9631715.6,28271.23,0.616428571
sesamum,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Kharif     ,115250.0,46673,11386700.0,33422.5,0.417307692
soyabean,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Kharif     ,65309.0,70294,6452529.2,18939.61,1.060588235
sunflower,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Kharif     ,430676.0,127090,42550788.8,124896.04,0.382608696
sunflower,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Rabi       ,359514.0,112736,35519983.2,104259.06,0.390416667
sunflower,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Summer     ,43156.0,24211,4263812.8,12515.24,0.595217391
turmeric,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Whole Year ,5007.0,25386,494691.6,1452.03,4.682380952
wheat,72,42,25,6.9,23.73,1185.08,71.65,Karnataka,1998,Rabi       ,268981.0,219433,26575322.8,78004.49,0.848823529
arecanut,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Whole Year ,73639.0,68479,7275533.2,21355.31,0.797857143
banana,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Whole Year ,30521.0,386588,3015474.8,8851.09,12.85714286
black_pepper,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Whole Year ,182384.0,68510,18019539.2,52891.36,0.261428571
cardamom,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Whole Year ,41449.0,4990,4095161.2,12020.21,0.045555556
cashewnut,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Whole Year ,91268.0,51336,9017278.4,26467.72,0.484285714
coconut,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Whole Year ,882288.0,5132000000,87170054.4,255863.52,5304.749286
cotton(lint),65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Kharif     ,10999.0,17752,1086701.2,3189.71,1.61
dry_chillies,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Whole Year ,297.0,288,29343.6,86.13,0.937777778
garlic,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Whole Year ,742.0,12614,73309.6,215.18,17.0
ginger,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Whole Year ,11107.0,39362,1097371.6,3221.03,2.93
groundnut,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Kharif     ,7021.0,5219,693674.8,2036.09,0.62
jowar,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Kharif     ,2177.0,1108,215087.6,631.33,0.505
ragi,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Kharif     ,1157.0,936,114311.6,335.53,0.81
rice,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Autumn     ,120217.0,235849,11877439.6,34862.93,1.856923077
rice,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Summer     ,57700.0,144872,5700760.0,16733.0,2.116153846
rice,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Winter     ,174714.0,346022,17261743.2,50667.06,1.937142857
sesamum,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Kharif     ,3303.0,1057,326336.4,957.87,0.467272727
sugarcane,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Whole Year ,6160.0,472160,608608.0,1786.4,64.83
sweet_potato,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Whole Year ,1099.0,11924,108581.2,318.71,11.718
tapioca,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Whole Year ,112774.0,2630155,11142071.2,32704.46,25.51785714
tobacco,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Whole Year ,41.0,228,4050.8,11.89,5.56
turmeric,65,28,50,5.7,27.03,2177.34,80.95,Kerala,1998,Whole Year ,3706.0,8034,366152.8,1074.74,1.997857143
arecanut,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Whole Year ,9585.0,11567,946998.0,2779.65,1.151666667
arhar/tur,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Kharif     ,861.0,678,85066.8,249.69,0.803333333
banana,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Whole Year ,5194.0,62888,513167.2,1506.26,11.26714286
cotton(lint),52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Kharif     ,7549.0,5599,745841.2,2189.21,0.796666667
dry_chillies,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Whole Year ,1764.0,1051,174283.2,511.56,0.598571429
ginger,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Kharif     ,7403.0,45590,731416.4,2146.87,6.008571429
gram,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Rabi       ,463.0,283,45744.4,134.27,0.61
jute,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Kharif     ,4241.0,27097,419010.8,1229.89,7.553333333
linseed,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Kharif     ,51.0,23,5038.8,14.79,0.45
maize,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Kharif     ,17219.0,25272,1701237.2,4993.51,1.457142857
mesta,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Kharif     ,4681.0,21362,462482.8,1357.49,4.58
mesta,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Whole Year ,871.0,631,86054.8,252.59,0.68
other__rabi_pulses,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Rabi       ,1938.0,1527,191474.4,562.02,0.755714286
potato,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Whole Year ,20753.0,201059,2050396.4,6018.37,7.738571429
rapeseed_&mustard,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Rabi       ,6916.0,4576,683300.8,2005.64,0.635714286
rice,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Kharif     ,105402.0,149742,10413717.6,30566.58,1.51
sesamum,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Kharif     ,1322.0,694,130613.6,383.38,0.575714286
small_millets,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Kharif     ,2823.0,2282,278912.4,818.67,0.871428571
soyabean,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Kharif     ,899.0,812,88821.2,260.71,0.881428571
sugarcane,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Whole Year ,83.0,225,8200.4,24.07,2.328
sweet_potato,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Whole Year ,5181.0,17291,511882.8,1502.49,3.302857143
tapioca,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Whole Year ,3963.0,21251,391544.4,1149.27,6.547142857
tobacco,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Whole Year ,742.0,507,73309.6,215.18,0.61
turmeric,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Whole Year ,1375.0,6997,135850.0,398.75,5.624285714
wheat,52,16,33,5.6,17.84,2370.96,79.73,Meghalaya,1998,Rabi       ,4287.0,6998,423555.6,1243.23,1.605
arecanut,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Whole Year ,8239.0,13665,814013.2,2389.31,1.595294118
arhar/tur,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Kharif     ,2606.0,1672,257472.8,755.74,0.756923077
bajra,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Kharif     ,175.0,84,17290.0,50.75,0.436666667
barley,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Rabi       ,5938.0,5910,586674.4,1722.02,1.10375
cardamom,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Whole Year ,2875.0,690,284050.0,833.75,0.24
castor_seed,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Rabi       ,54.0,38,5335.2,15.66,0.7
coconut,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Whole Year ,24616.0,318174400,2432060.8,7138.64,12448.06222
cotton(lint),85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Kharif     ,200.0,73,19760.0,58.0,0.37
dry_chillies,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Whole Year ,64354.0,51303,6358175.2,18662.66,0.890555556
ginger,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Kharif     ,9398.0,18839,928522.4,2725.42,1.449444444
gram,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Rabi       ,23286.0,18971,2300656.8,6752.94,0.875
groundnut,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Whole Year ,30157.0,34994,2979511.6,8745.53,1.128571429
horse-gram,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Rabi       ,4958.0,2043,489850.4,1437.82,0.422
jowar,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Kharif     ,886.0,414,87536.8,256.94,0.465
jute,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Kharif     ,612066.0,7373630,60472120.8,177499.14,13.24705882
khesari,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Rabi       ,23300.0,20850,2302040.0,6757.0,0.774666667
linseed,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Rabi       ,10323.0,2691,1019912.4,2993.67,0.24
maize,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Kharif     ,38519.0,121161,3805677.2,11170.51,2.634
masoor,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Rabi       ,51919.0,35600,5129597.2,15056.51,0.600588235
mesta,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Kharif     ,9911.0,81030,979206.8,2874.19,8.453846154
moong(green_gram),85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Kharif     ,822.0,429,81213.6,238.38,0.5075
moong(green_gram),85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Rabi       ,2729.0,1598,269625.2,791.41,0.61
moong(green_gram),85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Summer     ,9320.0,2980,920816.0,2702.8,0.312857143
niger_seed,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Kharif     ,7587.0,4100,749595.6,2200.23,0.4075
other_kharif_pulses,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Kharif     ,768.0,318,75878.4,222.72,0.516
peas_&_beans_(pulses),85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Rabi       ,9230.0,6776,911924.0,2676.7,0.70625
potato,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Whole Year ,318199.0,6689636,31438061.2,92277.71,18.95944444
ragi,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Kharif     ,12895.0,15648,1274026.0,3739.55,0.91
rapeseed_&mustard,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Rabi       ,344358.0,251740,34022570.4,99863.82,0.667222222
rice,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Autumn     ,425002.0,740688,41990197.6,123250.58,1.751111111
rice,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Summer     ,1450473.0,4921984,143306732.4,420637.17,3.22
rice,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Winter     ,4028620.0,7653780,398027656.0,1168299.8,1.781666667
safflower,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Rabi       ,48.0,16,4742.4,13.92,0.4575
sannhamp,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Whole Year ,1800.0,9280,177840.0,522.0,4.971428571
sesamum,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Whole Year ,100425.0,85448,9921990.0,29123.25,0.741111111
small_millets,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Kharif     ,3742.0,1877,369709.6,1085.18,0.575714286
small_millets,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Rabi       ,1235.0,1387,122018.0,358.15,1.035
soyabean,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Kharif     ,800.0,461,79040.0,232.0,0.481666667
sugarcane,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Whole Year ,26949.0,2001900,2662561.2,7815.21,75.314375
sunflower,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Kharif     ,149.0,111,14721.2,43.21,0.71
turmeric,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Whole Year ,12763.0,21487,1260984.4,3701.27,1.569444444
urad,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Kharif     ,58878.0,25071,5817146.4,17074.62,0.402222222
urad,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Rabi       ,15112.0,9700,1493065.6,4382.48,0.649090909
wheat,85,40,45,6.2,25.82,1537.71,75.28,West Bengal,1998,Rabi       ,367472.0,778090,36306233.6,106566.88,1.870555556
arecanut,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Whole Year ,73464.0,52924,7796734.32,19835.28,0.746086957
arhar/tur,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Kharif     ,7266.0,5102,771140.58,1961.82,0.707826087
banana,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Whole Year ,41922.0,583383,4449181.86,11318.94,13.74652174
castor_seed,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Kharif     ,1726.0,704,183180.38,466.02,0.423333333
coconut,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Whole Year ,20238.0,150062000,2147858.94,5464.26,5672.116522
cotton(lint),60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Kharif     ,1637.0,746,173734.81,441.99,0.41173913
dry_chillies,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Whole Year ,14418.0,9516,1530182.34,3892.86,0.636956522
gram,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Rabi       ,2336.0,1196,247919.68,630.72,0.470454545
jute,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Kharif     ,73545.0,657537,7805330.85,19857.15,9.13173913
linseed,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Rabi       ,10248.0,5323,1087620.24,2766.96,0.502727273
maize,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Kharif     ,19708.0,14056,2091610.04,5321.16,0.613913043
mesta,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Kharif     ,5177.0,25515,549435.01,1397.79,4.622380952
niger_seed,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Kharif     ,8904.0,4582,944981.52,2404.08,0.548947368
onion,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Whole Year ,7365.0,17167,781647.45,1988.55,2.322173913
other__rabi_pulses,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Rabi       ,106576.0,58390,11310910.88,28775.52,0.532173913
potato,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Whole Year ,76748.0,699744,8145265.24,20721.96,8.062608696
rapeseed_&mustard,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Rabi       ,286241.0,129425,30378757.33,77285.07,0.479565217
rice,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Autumn     ,557220.0,514156,59137758.6,150449.4,1.094782609
rice,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Summer     ,294654.0,653783,31271629.02,79556.58,1.990434783
rice,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Winter     ,1793994.0,2692709,190396583.2,484378.38,1.501304348
sesamum,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Kharif     ,15143.0,7866,1607126.59,4088.61,0.485217391
small_millets,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Kharif     ,10681.0,5467,1133574.53,2883.87,0.502727273
sugarcane,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Whole Year ,29107.0,1154615,3089125.91,7858.89,40.43478261
sweet_potato,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Whole Year ,8955.0,30979,950394.15,2417.85,3.409130435
tapioca,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Whole Year ,2836.0,13444,300984.68,765.72,4.436521739
tobacco,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Whole Year ,1373.0,695,145716.49,370.71,0.573913043
turmeric,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Whole Year ,10980.0,7586,1165307.4,2964.6,0.667391304
wheat,60,18,38,5.8,23.26,1622.42,71.99,Assam,1999,Rabi       ,76310.0,97583,8098780.3,20603.7,1.256818182
arecanut,65,25,45,6.2,27.09,1980.88,73.77,Goa,1999,Whole Year ,1550.0,1880,164501.5,418.5,1.21
banana,65,25,45,6.2,27.09,1980.88,73.77,Goa,1999,Whole Year ,1950.0,14500,206953.5,526.5,7.44
black_pepper,65,25,45,6.2,27.09,1980.88,73.77,Goa,1999,Whole Year ,275.0,120,29185.75,74.25,0.44
cashewnut,65,25,45,6.2,27.09,1980.88,73.77,Goa,1999,Whole Year ,53292.0,17274,5655879.96,14388.84,0.32
coconut,65,25,45,6.2,27.09,1980.88,73.77,Goa,1999,Whole Year ,24975.0,121580000,2650596.75,6743.25,4868.07
groundnut,65,25,45,6.2,27.09,1980.88,73.77,Goa,1999,Kharif     ,350.0,513,37145.5,94.5,1.47
groundnut,65,25,45,6.2,27.09,1980.88,73.77,Goa,1999,Rabi       ,1004.0,1767,106554.52,271.08,1.76
other__rabi_pulses,65,25,45,6.2,27.09,1980.88,73.77,Goa,1999,Rabi       ,9227.0,8430,979261.51,2491.29,0.91
other_kharif_pulses,65,25,45,6.2,27.09,1980.88,73.77,Goa,1999,Kharif     ,1000.0,578,106130.0,270.0,0.58
ragi,65,25,45,6.2,27.09,1980.88,73.77,Goa,1999,Kharif     ,1000.0,1070,106130.0,270.0,1.07
rice,65,25,45,6.2,27.09,1980.88,73.77,Goa,1999,Kharif     ,40500.0,96281,4298265.0,10935.0,2.38
rice,65,25,45,6.2,27.09,1980.88,73.77,Goa,1999,Rabi       ,16213.0,43642,1720685.69,4377.51,2.69
sugarcane,65,25,45,6.2,27.09,1980.88,73.77,Goa,1999,Whole Year ,1335.0,68440,141683.55,360.45,51.27
arecanut,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Whole Year ,81941.0,83337,8696398.33,22124.07,0.831428571
banana,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Whole Year ,39046.0,398145,4143951.98,10542.42,10.36285714
black_pepper,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Whole Year ,198406.0,47543,21056828.78,53569.62,0.193571429
cardamom,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Whole Year ,41491.0,6585,4403439.83,11202.57,0.056666667
cashewnut,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Whole Year ,89403.0,65547,9488340.39,24138.81,0.491428571
coconut,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Whole Year ,925035.0,5680000000,98173964.55,249759.45,5581.025714
cotton(lint),65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Kharif     ,4772.0,7702,506452.36,1288.44,1.61
dry_chillies,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Whole Year ,312.0,310,33112.56,84.24,0.975
garlic,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Whole Year ,849.0,14433,90104.37,229.23,17.0
ginger,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Whole Year ,11264.0,41344,1195448.32,3041.28,3.159285714
groundnut,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Kharif     ,6921.0,5144,734525.73,1868.67,0.37
jowar,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Kharif     ,2529.0,1287,268402.77,682.83,0.255
ragi,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Kharif     ,870.0,704,92333.1,234.9,0.815
rice,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Autumn     ,121525.0,252876,12897448.25,32811.75,2.081538462
rice,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Summer     ,58021.0,144551,6157768.73,15665.67,2.292857143
rice,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Winter     ,170228.0,373259,18066297.64,45961.56,2.097142857
sesamum,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Kharif     ,2612.0,718,277211.56,705.24,0.374545455
sugarcane,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Whole Year ,5780.0,578820,613431.4,1560.6,88.2225
sweet_potato,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Whole Year ,989.0,10698,104962.57,267.03,11.79636364
tapioca,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Whole Year ,111922.0,2531752,11878281.86,30218.94,24.25785714
tobacco,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Whole Year ,44.0,245,4669.72,11.88,5.57
turmeric,65,28,50,5.7,26.23,1758.79,81.79,Kerala,1999,Whole Year ,3971.0,8362,421442.23,1072.17,1.999285714
arecanut,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Whole Year ,9645.0,12510,1023623.85,2604.15,1.245
arhar/tur,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Kharif     ,871.0,647,92439.23,235.17,0.78
banana,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Whole Year ,5319.0,63383,564505.47,1436.13,11.16285714
castor_seed,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Kharif     ,27.0,14,2865.51,7.29,0.515
cotton(lint),52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Kharif     ,7455.0,5549,791199.15,2012.85,0.8
dry_chillies,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Whole Year ,1790.0,1128,189972.7,483.3,0.635714286
ginger,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Kharif     ,7606.0,44710,807224.78,2053.62,5.765714286
gram,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Rabi       ,460.0,283,48819.8,124.2,0.616666667
jute,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Kharif     ,4235.0,31781,449460.55,1143.45,6.76
maize,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Kharif     ,16637.0,24051,1765684.81,4491.99,1.448571429
mesta,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Kharif     ,4457.0,20071,473021.41,1203.39,4.556666667
potato,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Whole Year ,18339.0,143287,1946318.07,4951.53,6.858571429
rapeseed_&mustard,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Rabi       ,7042.0,4648,747367.46,1901.34,0.654285714
rice,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Kharif     ,102482.0,156887,10876414.66,27670.14,1.605714286
rice,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Rabi       ,3929.0,13846,416984.77,1060.83,1.755714286
sesamum,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Kharif     ,1304.0,680,138393.52,352.08,0.588571429
soyabean,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Kharif     ,1038.0,928,110162.94,280.26,0.888571429
sugarcane,52,16,33,5.6,18.37,2074.56,76.13,Meghalaya,1999,Whole Year ,80.0,223,8490.4,21.6,2.372
