label,n,p,k,ph,temperature,rainfall,humidity,soil_moisture,soil_type,organic_carbon,sunlight_hours,wind_speed,region,altitude,season,irrigation_type,fertilizer,pesticide,yield
cotton,76,77,103,7.13,23.49,899.1,54.73,37.19,Silt,0.82,7.59,15.25,East,1641,Kharif,Canal,244.56,22.5,7.32
cotton,108,46,97,6.56,29.5,819.41,80.12,29.99,Clay,1.31,10.12,11.07,East,1447,Zaid,Canal,226.83,11.95,6.91
cotton,145,99,70,5.39,32.61,988.38,70.35,44.49,Clay,0.75,10.03,14.46,West,876,Rabi,Sprinkler,84.96,4.13,3.93
cotton,74,96,25,7.12,13.16,1578.61,48.09,42.72,Clay,0.4,8.88,12.54,East,1674,Kharif,Canal,240.5,3.91,8.28
cotton,170,98,39,7.99,39.59,601.82,35.07,25.63,Clay,1.14,10.75,1.58,North,1075,Kharif,Drip,204.77,18.47,7.2
cotton,162,22,40,4.99,31.09,2318.16,82.41,40.56,Sandy,0.83,7.82,1.95,East,892,Kharif,Rainfed,237.01,23.07,8.33
cotton,150,47,74,6.55,26.66,2615.17,35.74,59.26,Clay,1.45,4.85,3.11,East,2111,Zaid,Sprinkler,259.47,24.63,10.68
cotton,169,35,100,6.72,19.19,2748.77,57.16,16.09,Clay,1.05,5.5,2.65,North,694,Zaid,Sprinkler,300.66,21.07,9.5
cotton,122,76,35,6.58,14.95,1356.11,35.95,27.44,Clay,1.34,6.96,14.4,Central,1954,Kharif,Drip,89.25,19.12,7.85
cotton,35,59,29,5.11,28.68,942.27,88.81,34.5,Silt,0.81,4.59,12.72,South,1663,Zaid,Sprinkler,127.58,13.32,4.0
cotton,34,61,118,7.38,18.79,2028.89,57.29,18.29,Loamy,1.31,5.57,8.27,East,1134,Kharif,Drip,191.44,3.12,8.57
cotton,83,38,58,6.95,17.41,330.45,61.15,54.71,Sandy,0.8,4.91,15.94,East,1612,Zaid,Canal,298.47,3.68,6.04
cotton,149,83,29,6.44,34.56,2469.95,58.6,58.82,Sandy,0.93,8.4,2.42,Central,1644,Kharif,Canal,285.03,16.34,11.72
cotton,69,29,58,7.09,10.05,1598.16,74.94,51.98,Silt,1.15,9.13,1.21,Central,2084,Kharif,Rainfed,244.73,12.11,7.89
cotton,110,95,145,7.53,37.87,1244.87,33.5,32.3,Clay,1.25,4.21,13.78,Central,1125,Zaid,Rainfed,122.93,23.1,3.95
cotton,143,75,103,7.51,23.29,1721.46,64.33,40.76,Sandy,0.84,10.28,5.03,East,1816,Zaid,Sprinkler,303.54,18.02,7.88
cotton,127,58,69,8.03,38.1,1830.29,44.55,63.94,Loamy,1.32,4.6,13.75,Central,332,Zaid,Canal,288.02,8.86,7.53
cotton,69,61,37,7.29,29.24,1424.27,39.45,34.04,Clay,1.37,10.96,12.83,Central,322,Rabi,Drip,292.09,10.69,6.37
cotton,109,58,61,7.94,19.01,2026.58,74.73,60.47,Sandy,1.6,10.75,1.51,Central,1287,Kharif,Rainfed,326.0,10.74,9.84
cotton,88,71,34,6.68,24.85,831.03,84.84,19.25,Loamy,1.45,4.84,15.03,North,1478,Zaid,Rainfed,327.61,7.26,7.06
cotton,88,71,109,6.89,32.29,357.52,36.5,55.61,Clay,0.35,5.48,11.21,Central,643,Rabi,Rainfed,310.01,1.05,9.43
cotton,129,89,147,5.88,31.54,2699.52,59.78,23.98,Silt,0.9,10.88,8.6,West,48,Rabi,Sprinkler,258.55,2.64,9.89
cotton,60,92,63,5.27,13.51,1165.82,61.72,57.63,Sandy,1.17,4.78,3.45,North,1822,Kharif,Canal,98.36,0.21,5.32
cotton,68,77,134,7.27,34.85,1959.28,62.78,21.42,Loamy,1.57,6.86,5.84,North,667,Rabi,Drip,97.15,0.22,6.52
cotton,138,32,74,7.82,13.22,1948.92,30.33,39.1,Clay,1.57,9.81,14.87,East,400,Zaid,Drip,310.83,14.14,7.15
cotton,179,22,49,7.29,15.42,1972.35,65.55,46.34,Loamy,0.95,5.15,12.65,East,2078,Rabi,Rainfed,83.14,21.15,6.78
cotton,36,29,82,5.76,24.05,2248.34,45.24,31.52,Silt,0.38,9.35,11.11,Central,687,Kharif,Sprinkler,204.37,4.2,6.01
cotton,58,15,69,5.26,36.5,2762.76,70.0,19.37,Loamy,0.96,4.01,15.08,North,816,Kharif,Canal,319.48,20.62,7.99
cotton,33,61,65,5.64,24.6,1070.26,42.47,41.04,Silt,0.62,8.55,16.47,West,8,Zaid,Drip,106.1,20.53,4.72
cotton,128,95,122,5.6,12.28,1987.66,57.53,48.9,Silt,1.1,10.99,5.3,West,1517,Kharif,Sprinkler,331.71,2.49,11.5
cotton,58,99,32,7.17,26.06,1303.76,71.39,29.01,Sandy,1.57,10.66,13.39,Central,981,Rabi,Rainfed,86.55,8.67,3.74
cotton,130,36,112,5.7,14.27,472.51,51.31,53.0,Silt,1.35,10.64,7.13,West,1224,Kharif,Canal,95.91,0.94,5.56
cotton,176,88,56,5.21,16.65,705.79,71.47,22.03,Silt,0.45,8.06,14.17,South,1817,Kharif,Canal,246.76,23.96,6.32
cotton,87,20,122,7.11,30.55,1650.25,88.58,44.52,Sandy,0.5,10.92,2.27,South,1421,Rabi,Canal,210.94,12.0,7.46
cotton,153,32,129,7.08,21.61,504.47,81.91,54.03,Clay,0.72,8.95,1.92,North,397,Rabi,Rainfed,280.6,22.68,10.62
cotton,93,44,20,7.17,26.51,1387.83,86.04,50.25,Clay,0.41,10.7,9.2,Central,585,Kharif,Sprinkler,231.76,1.15,5.96
cotton,151,22,149,5.9,14.71,1289.61,87.31,48.15,Loamy,0.32,10.31,2.45,West,927,Zaid,Canal,97.82,10.71,6.3
cotton,155,95,117,7.9,28.38,2536.06,82.24,62.38,Silt,0.68,8.09,2.45,Central,731,Zaid,Canal,293.5,19.81,11.1
cotton,159,38,108,6.18,31.24,2594.77,62.37,44.1,Sandy,1.35,6.25,5.14,East,1627,Rabi,Sprinkler,308.83,22.56,9.18
cotton,101,35,95,7.48,12.27,2236.84,37.64,40.56,Silt,1.32,6.51,9.45,West,457,Rabi,Canal,254.38,22.1,7.32
cotton,93,62,127,5.89,11.86,611.04,32.38,48.31,Loamy,1.08,9.09,16.57,Central,1678,Rabi,Sprinkler,86.84,17.99,4.45
cotton,40,82,115,7.43,18.64,1745.78,60.77,51.8,Sandy,1.55,5.95,10.85,North,503,Kharif,Rainfed,69.54,5.44,7.53
cotton,165,80,65,6.79,33.94,1017.92,61.22,48.03,Loamy,0.8,9.97,11.35,East,22,Kharif,Sprinkler,189.68,22.26,9.41
cotton,174,59,127,8.16,33.92,1170.08,53.28,61.39,Silt,0.45,7.96,2.19,West,2095,Rabi,Sprinkler,261.36,11.32,9.2
cotton,179,54,37,6.85,19.4,2720.13,64.91,44.53,Clay,1.4,10.06,16.61,Central,1974,Zaid,Sprinkler,77.02,7.49,7.02
cotton,78,49,103,7.26,37.72,794.92,79.27,38.35,Clay,0.47,7.92,10.16,West,400,Zaid,Canal,201.15,0.12,6.92
cotton,38,37,104,6.07,36.2,2786.91,32.03,36.26,Sandy,0.72,4.11,8.42,Central,2030,Zaid,Rainfed,76.89,19.38,7.61
cotton,143,93,70,7.27,20.11,1256.86,36.75,43.46,Sandy,0.45,9.52,3.76,West,1246,Zaid,Drip,141.91,12.58,6.1
cotton,54,35,21,6.6,12.46,2442.86,57.16,48.6,Sandy,1.09,7.08,15.73,Central,469,Rabi,Canal,131.58,11.37,6.85
cotton,74,16,35,5.89,24.39,1753.29,33.24,50.24,Sandy,1.29,8.16,6.57,North,1753,Kharif,Drip,302.97,21.17,8.96
cotton,85,92,129,5.84,14.6,1011.68,52.61,16.33,Loamy,0.35,7.17,6.13,Central,504,Kharif,Sprinkler,174.99,2.34,4.57
cotton,78,61,35,5.89,26.51,1706.25,35.52,55.54,Loamy,1.51,7.03,6.65,East,250,Zaid,Drip,80.09,17.12,7.16
cotton,160,24,114,8.14,30.46,2168.76,55.45,27.19,Silt,0.39,10.49,10.8,Central,1043,Zaid,Rainfed,199.28,7.37,6.93
cotton,69,75,132,8.15,17.19,1474.79,39.33,47.09,Sandy,0.89,6.68,14.37,South,2069,Rabi,Rainfed,117.36,15.35,6.97
cotton,172,23,103,8.17,22.13,2481.98,63.38,61.8,Sandy,0.9,9.18,9.12,East,1575,Kharif,Drip,138.1,22.87,7.57
cotton,128,31,44,5.15,22.09,2667.56,79.54,25.55,Clay,0.93,6.13,5.52,South,1050,Kharif,Canal,60.19,13.24,7.64
cotton,98,58,144,8.1,34.87,2554.33,49.38,52.67,Clay,0.73,8.53,17.13,Central,2192,Rabi,Canal,187.48,6.67,7.38
cotton,91,43,90,5.55,29.11,2070.42,65.13,24.62,Sandy,0.59,5.63,7.55,South,765,Kharif,Rainfed,268.43,0.7,8.82
cotton,113,83,61,6.86,10.9,998.96,38.42,39.36,Loamy,0.62,10.81,14.01,West,867,Zaid,Canal,195.97,1.5,5.19
cotton,99,40,30,7.99,13.24,1341.08,80.02,52.95,Silt,0.37,7.21,11.5,Central,253,Zaid,Rainfed,328.15,21.53,6.64
cotton,118,74,137,5.67,24.97,2084.52,37.02,26.22,Sandy,0.59,4.23,3.5,North,945,Kharif,Sprinkler,261.14,16.14,7.74
cotton,168,20,79,7.35,27.73,1549.06,30.32,46.88,Loamy,0.84,4.91,6.58,Central,1224,Zaid,Rainfed,185.22,2.24,8.94
cotton,30,56,71,7.84,19.84,1047.63,58.48,18.73,Loamy,1.49,5.19,9.8,South,511,Zaid,Rainfed,246.76,18.39,3.44
cotton,57,91,36,7.85,32.32,828.94,76.07,49.32,Silt,0.9,7.87,15.29,South,1105,Rabi,Canal,135.0,11.98,4.13
cotton,78,51,24,5.21,25.34,1224.23,41.54,16.58,Sandy,1.53,6.42,12.62,West,1022,Kharif,Rainfed,80.35,7.15,3.39
cotton,49,30,95,6.87,36.25,2616.35,85.18,15.5,Loamy,0.76,7.18,2.0,North,1041,Zaid,Sprinkler,205.46,6.31,8.25
cotton,30,87,116,5.43,31.44,1896.91,74.01,32.48,Clay,0.63,4.17,1.56,South,371,Zaid,Drip,283.74,7.79,10.09
cotton,148,73,82,6.68,38.71,1376.5,55.84,55.95,Clay,0.88,8.55,17.22,West,2186,Kharif,Canal,188.16,22.23,7.09
cotton,125,51,74,7.01,23.72,644.17,53.04,30.6,Sandy,1.37,6.0,14.25,West,1181,Zaid,Rainfed,301.02,23.28,8.4
cotton,115,72,56,7.65,30.91,695.75,72.22,22.38,Clay,1.05,6.22,5.28,West,1611,Zaid,Drip,258.69,6.83,6.64
cotton,142,31,56,4.95,27.08,629.62,46.92,52.27,Silt,1.46,6.65,10.49,North,2041,Rabi,Drip,62.04,7.54,4.64
cotton,171,98,143,5.82,30.83,2424.22,73.43,39.08,Loamy,1.39,9.0,6.02,East,418,Zaid,Drip,86.19,1.64,9.37
cotton,102,79,108,7.31,15.44,1552.51,42.42,17.47,Sandy,0.66,6.78,9.05,Central,1772,Zaid,Sprinkler,158.39,20.73,7.15
cotton,118,92,147,5.75,36.84,2228.79,88.42,20.97,Loamy,1.17,7.22,13.11,Central,1079,Zaid,Sprinkler,309.41,11.91,9.55
cotton,102,38,52,8.16,32.96,1626.3,80.75,44.09,Loamy,0.66,7.62,9.78,Central,862,Rabi,Sprinkler,340.23,22.19,8.41
cotton,112,28,84,6.45,34.34,2123.14,37.2,61.86,Silt,1.27,6.0,9.01,South,1923,Rabi,Canal,245.59,13.26,10.05
cotton,172,39,111,6.86,33.58,1112.49,48.81,41.31,Loamy,1.25,7.41,16.59,West,798,Kharif,Drip,98.76,22.21,6.45
cotton,94,81,49,5.32,32.94,2799.26,57.07,31.52,Sandy,1.51,4.51,9.19,East,2043,Kharif,Drip,135.35,20.65,10.51
cotton,78,43,88,8.12,35.66,2731.52,37.7,48.34,Sandy,0.68,9.13,12.77,East,515,Rabi,Canal,180.89,2.37,9.0
cotton,131,32,103,6.59,38.48,848.7,58.27,53.92,Loamy,1.42,7.43,13.35,North,1693,Kharif,Sprinkler,215.66,6.02,6.13
cotton,38,16,48,6.21,10.49,705.35,88.05,36.71,Sandy,0.55,9.65,4.97,Central,1294,Zaid,Sprinkler,227.59,20.39,6.19
cotton,72,65,141,6.69,28.06,900.74,38.73,39.0,Loamy,0.56,7.51,13.53,Central,756,Kharif,Sprinkler,90.92,17.94,5.17
cotton,152,77,30,5.95,22.96,1444.62,37.68,39.88,Clay,1.49,7.25,11.02,West,1801,Rabi,Drip,217.64,3.27,9.05
cotton,172,85,139,6.07,15.92,1390.86,86.06,43.75,Silt,1.58,10.97,11.35,East,225,Zaid,Drip,87.52,3.41,8.12
cotton,54,87,52,5.25,30.29,1462.67,70.15,31.09,Sandy,0.85,9.09,16.71,West,303,Rabi,Rainfed,215.57,15.46,7.97
cotton,50,61,86,5.67,39.71,580.65,81.55,42.88,Silt,1.01,10.43,13.29,North,149,Zaid,Canal,165.32,6.78,6.53
cotton,146,86,147,5.98,12.59,716.81,45.71,54.96,Silt,0.74,9.82,5.86,West,2078,Rabi,Drip,169.95,3.7,10.08
cotton,135,51,79,7.9,24.93,1596.98,63.22,19.92,Silt,1.27,4.18,12.81,South,1884,Kharif,Drip,226.07,1.37,7.18
cotton,68,91,111,7.25,30.67,2673.32,79.57,15.62,Sandy,0.59,6.6,16.04,East,1970,Rabi,Sprinkler,85.67,13.05,5.84
cotton,158,62,66,6.77,29.41,1670.21,37.01,44.12,Sandy,1.08,8.29,17.07,West,1208,Kharif,Drip,130.93,4.88,5.43
cotton,44,70,54,7.08,33.66,644.74,39.75,17.97,Silt,0.89,7.48,8.93,East,194,Zaid,Rainfed,122.65,11.68,4.06
cotton,151,41,72,6.06,30.16,1508.42,59.08,41.08,Silt,0.6,8.2,12.82,East,594,Kharif,Canal,158.75,20.44,5.36
cotton,129,42,123,4.88,39.07,2218.77,69.58,57.0,Clay,0.36,9.22,14.9,Central,310,Kharif,Canal,285.88,4.33,10.02
cotton,176,61,128,6.51,16.75,800.72,49.96,33.36,Clay,0.32,6.19,6.99,Central,446,Rabi,Rainfed,243.45,12.5,8.05
cotton,137,90,21,5.03,34.46,539.66,62.28,37.4,Clay,1.46,6.18,16.33,West,1554,Rabi,Canal,117.42,13.1,3.91
cotton,172,68,77,6.53,14.67,2584.67,38.86,62.8,Clay,1.47,5.35,7.42,North,195,Zaid,Canal,309.4,15.4,10.87
cotton,106,70,31,6.58,12.59,2407.55,79.43,18.37,Clay,1.52,7.34,15.08,North,844,Zaid,Drip,273.03,2.79,10.07
cotton,93,31,68,7.06,24.56,1693.12,58.33,54.26,Silt,0.85,8.49,2.18,West,184,Zaid,Drip,228.43,1.59,9.69
cotton,71,72,79,5.38,33.68,1991.24,63.8,18.54,Clay,1.47,9.38,10.71,West,1953,Kharif,Canal,247.63,18.42,6.1
cotton,53,31,127,6.31,31.14,1047.39,68.15,54.55,Silt,0.76,5.1,2.47,South,672,Rabi,Drip,65.15,23.24,7.37
cotton,75,29,131,6.57,10.5,513.99,82.47,53.54,Sandy,0.44,10.43,1.97,East,2041,Kharif,Sprinkler,155.67,20.84,6.09
cotton,61,54,137,5.87,15.47,2559.23,38.23,41.01,Loamy,1.26,4.21,7.45,North,1392,Zaid,Drip,320.5,19.71,9.31
cotton,99,50,59,7.57,22.19,1093.06,35.9,64.31,Silt,0.92,7.82,12.44,Central,234,Zaid,Rainfed,63.05,14.88,5.54
cotton,31,27,29,7.9,27.38,2729.91,57.49,37.19,Sandy,0.78,10.12,8.5,West,1521,Zaid,Canal,78.99,4.71,4.58
cotton,179,48,66,7.04,18.96,1438.65,32.03,28.72,Sandy,0.65,8.93,6.63,East,2110,Rabi,Sprinkler,191.88,15.0,4.64
cotton,173,89,26,5.03,30.88,1427.09,31.37,22.45,Sandy,1.45,10.3,1.29,Central,49,Zaid,Drip,215.4,12.53,6.78
cotton,41,88,149,5.01,35.84,1061.82,74.47,17.78,Clay,0.49,7.29,6.36,West,1001,Kharif,Drip,241.07,8.82,5.04
cotton,173,37,63,6.5,36.36,692.58,44.53,51.56,Clay,1.44,5.64,6.26,East,1935,Rabi,Drip,249.29,12.76,8.47
cotton,147,80,126,6.28,21.94,2600.41,75.61,28.96,Silt,0.74,5.61,10.32,North,2149,Zaid,Sprinkler,102.6,6.44,7.47
cotton,133,52,47,7.85,33.26,1296.2,52.77,21.79,Silt,1.13,4.92,15.98,South,1389,Zaid,Rainfed,316.93,15.01,8.85
cotton,171,16,93,6.95,31.19,2058.4,36.26,50.62,Clay,1.21,7.97,6.04,North,494,Kharif,Rainfed,256.01,5.65,8.6
cotton,65,29,70,5.75,19.44,2358.9,34.86,51.94,Loamy,1.29,9.74,14.04,North,960,Kharif,Canal,292.98,9.15,9.76
cotton,95,85,139,6.1,30.09,2550.75,89.99,18.26,Clay,0.79,4.5,11.44,North,957,Zaid,Sprinkler,308.65,15.65,9.73
cotton,104,45,40,7.47,21.57,1334.38,82.91,35.98,Silt,1.16,9.74,9.4,South,646,Kharif,Sprinkler,259.33,18.38,7.37
cotton,35,38,105,7.86,22.36,929.45,64.88,40.0,Loamy,0.9,7.89,16.6,North,484,Zaid,Sprinkler,81.41,22.82,4.14
cotton,78,62,47,5.8,12.94,1291.22,79.27,55.19,Clay,1.32,10.65,13.42,Central,442,Kharif,Canal,155.83,1.34,7.2
cotton,71,49,135,7.02,34.42,1553.52,39.79,62.2,Sandy,1.05,8.37,12.19,Central,2059,Rabi,Sprinkler,326.14,2.42,8.55
cotton,109,60,124,5.45,34.17,464.88,79.14,48.85,Sandy,1.32,6.68,2.98,North,429,Rabi,Canal,154.55,4.58,4.38
cotton,83,75,144,6.54,33.89,2323.48,63.69,32.85,Silt,1.1,8.79,11.67,South,489,Zaid,Canal,147.79,13.23,7.73
cotton,124,69,91,7.58,22.25,1847.31,76.74,59.51,Loamy,0.78,4.36,3.42,Central,1533,Kharif,Rainfed,180.99,9.38,7.83
cotton,94,51,43,7.65,38.75,1764.63,59.96,22.24,Sandy,0.34,10.48,14.67,West,1653,Rabi,Drip,102.4,7.47,5.61
cotton,112,16,69,5.64,23.81,2248.8,42.47,15.85,Silt,0.83,5.29,5.49,Central,1339,Rabi,Drip,194.45,3.75,5.71
cotton,128,97,58,4.81,36.02,1315.22,38.75,46.13,Clay,0.94,9.92,13.54,West,1868,Zaid,Drip,154.52,16.75,6.06
cotton,81,49,31,5.59,11.16,2236.54,32.8,28.1,Loamy,1.45,5.62,8.13,East,697,Kharif,Drip,64.86,5.33,5.55
cotton,145,94,140,6.81,21.01,779.86,35.98,54.28,Silt,0.35,6.85,3.73,Central,1434,Zaid,Sprinkler,311.09,12.24,8.07
cotton,121,65,96,6.69,24.18,441.15,41.43,45.24,Sandy,1.44,8.3,2.16,South,1024,Rabi,Canal,83.76,24.54,6.24
cotton,146,27,30,7.95,32.17,1972.55,64.97,22.21,Sandy,0.57,6.04,7.57,South,1429,Zaid,Canal,102.13,13.28,4.35
cotton,71,61,41,6.53,17.19,1071.39,40.48,38.7,Loamy,0.69,7.07,1.04,Central,278,Zaid,Drip,63.5,0.97,5.86
cotton,46,28,84,7.56,23.71,2118.66,85.91,38.25,Loamy,1.07,10.71,5.41,South,1932,Kharif,Rainfed,65.68,15.91,6.72
cotton,87,39,137,5.33,21.95,1353.26,73.99,16.11,Silt,1.0,8.13,8.65,West,358,Zaid,Drip,228.7,12.67,5.56
cotton,116,92,144,7.27,29.15,1868.16,70.5,33.21,Sandy,0.79,4.41,1.09,West,1166,Zaid,Rainfed,255.73,2.67,8.19
cotton,116,95,94,6.6,31.97,1810.79,48.38,44.52,Sandy,0.82,8.74,14.79,Central,1249,Zaid,Rainfed,158.38,7.22,9.34
cotton,164,31,62,7.15,26.64,654.63,34.09,42.23,Sandy,1.2,10.19,14.88,East,1641,Zaid,Canal,157.13,20.65,6.77
cotton,34,37,136,7.03,33.89,2611.23,42.32,28.05,Clay,0.8,5.66,10.38,North,465,Kharif,Drip,290.04,8.4,8.08
cotton,167,76,135,5.69,26.57,603.59,53.67,39.28,Clay,1.0,5.98,13.95,North,1701,Zaid,Sprinkler,183.68,24.11,7.76
cotton,140,34,86,6.17,16.45,1243.71,89.23,46.12,Sandy,1.25,5.29,12.86,Central,2004,Kharif,Rainfed,270.87,1.19,7.65
cotton,110,37,135,5.64,16.53,2177.07,89.88,30.24,Loamy,0.69,7.44,5.87,Central,281,Zaid,Sprinkler,339.69,24.99,10.25
cotton,78,47,75,8.18,14.2,2379.59,38.4,26.33,Clay,1.53,4.11,6.89,West,2011,Zaid,Sprinkler,83.97,20.85,4.47
cotton,155,95,52,5.18,28.9,2325.34,84.16,26.72,Sandy,0.5,4.27,4.62,East,68,Kharif,Canal,243.46,1.17,7.22
cotton,39,80,67,5.41,19.88,2550.88,35.31,22.38,Silt,0.4,9.8,3.03,South,1872,Kharif,Canal,342.85,15.09,8.89
cotton,44,92,81,5.47,11.46,2631.48,59.47,39.42,Silt,1.51,5.58,15.27,East,1010,Kharif,Canal,163.82,11.34,7.99
cotton,149,18,106,7.58,21.68,1957.61,58.4,63.49,Sandy,1.37,6.06,9.37,South,1784,Zaid,Canal,331.6,5.72,8.65
cotton,68,70,125,5.02,29.04,1230.55,70.89,33.71,Clay,0.89,7.9,7.1,East,593,Kharif,Drip,163.03,24.04,5.26
cotton,178,22,84,7.63,36.68,2330.97,59.0,63.83,Clay,1.32,9.44,9.95,Central,664,Rabi,Sprinkler,335.84,12.35,9.78
cotton,58,39,56,6.52,31.63,826.69,52.54,54.85,Loamy,0.5,7.03,4.38,West,2105,Rabi,Drip,219.47,20.09,8.03
cotton,42,66,104,4.86,28.4,1119.1,41.75,61.18,Loamy,1.11,10.21,10.19,South,476,Kharif,Sprinkler,188.59,9.44,6.67
cotton,73,52,42,4.95,17.93,865.63,86.65,21.51,Loamy,1.02,6.98,7.08,North,1754,Zaid,Rainfed,191.14,14.65,5.5
cotton,48,99,32,6.81,23.02,2533.94,62.77,52.55,Silt,0.92,5.13,6.64,South,516,Zaid,Canal,104.85,22.71,8.24
cotton,52,30,127,6.7,31.78,1088.6,66.84,48.93,Loamy,0.63,6.09,10.69,West,2199,Zaid,Sprinkler,275.58,15.73,7.63
cotton,54,66,116,5.0,28.44,1981.02,74.61,29.92,Sandy,0.86,9.66,8.41,Central,347,Rabi,Drip,143.57,11.37,7.53
cotton,157,96,96,5.47,30.16,1590.32,60.83,26.12,Sandy,0.94,10.07,10.35,North,1980,Zaid,Canal,300.67,3.35,8.88
cotton,133,22,57,7.67,11.77,1594.24,58.81,23.37,Clay,0.63,4.45,9.29,East,888,Kharif,Drip,241.84,16.26,6.26
cotton,135,80,31,5.22,24.04,988.14,79.35,49.18,Clay,1.44,5.07,1.8,West,603,Zaid,Canal,106.3,0.43,5.29
cotton,127,87,73,5.21,15.69,880.83,59.37,21.06,Clay,1.45,6.93,1.17,West,1185,Zaid,Sprinkler,314.45,20.86,8.1
cotton,178,91,130,5.92,29.67,1610.83,76.41,37.09,Sandy,1.01,8.14,14.08,North,1306,Zaid,Sprinkler,92.94,6.0,5.36
cotton,141,67,143,5.52,23.0,2440.66,76.08,24.96,Clay,1.07,10.57,4.34,Central,1293,Rabi,Sprinkler,251.42,18.61,9.62
cotton,85,65,126,6.9,20.16,925.88,77.96,60.47,Loamy,1.2,6.94,6.03,North,400,Rabi,Drip,84.13,10.36,5.93
cotton,140,78,112,5.93,29.46,384.18,79.8,52.51,Sandy,1.59,8.58,16.03,West,7,Zaid,Canal,72.45,0.9,6.62
cotton,167,79,95,7.42,30.04,1003.17,53.41,49.32,Silt,0.84,5.65,6.1,West,416,Kharif,Canal,255.95,15.29,8.19
cotton,83,99,91,7.08,30.48,1040.62,53.7,47.06,Clay,0.43,7.18,3.01,South,1137,Zaid,Sprinkler,291.93,7.1,8.62
cotton,86,33,90,7.36,10.52,845.67,82.64,27.9,Clay,0.92,5.12,9.1,East,889,Rabi,Drip,66.22,14.57,6.17
cotton,32,55,46,7.9,11.1,1237.29,37.66,61.9,Loamy,1.16,7.87,15.37,East,1782,Kharif,Canal,229.67,10.65,6.78
cotton,109,86,96,6.83,15.17,2733.02,42.92,53.75,Clay,0.43,8.26,9.4,Central,2177,Zaid,Rainfed,337.59,20.3,11.71
cotton,123,37,49,5.43,23.07,1794.05,80.44,16.81,Silt,1.09,4.24,1.06,East,536,Zaid,Canal,107.82,8.16,6.84
cotton,76,64,149,7.68,38.74,1203.84,71.6,36.31,Loamy,1.17,6.73,17.96,East,1401,Rabi,Canal,175.22,24.74,6.38
cotton,33,51,52,7.11,38.6,2455.75,62.85,58.91,Clay,0.44,7.05,8.1,South,21,Zaid,Canal,279.96,15.11,7.81
cotton,119,79,61,7.82,32.11,1388.47,62.38,41.08,Clay,1.09,10.01,3.66,East,583,Rabi,Canal,209.78,10.64,6.13
cotton,147,39,54,6.61,12.47,777.05,36.48,63.43,Sandy,0.81,10.72,3.44,East,1523,Kharif,Drip,170.48,22.58,5.16
cotton,176,88,29,7.57,11.27,2139.36,34.61,44.46,Sandy,1.55,10.22,9.39,North,236,Zaid,Drip,170.51,18.29,7.18
cotton,103,58,54,6.42,33.07,1896.75,77.57,35.78,Loamy,1.38,4.11,17.97,North,695,Kharif,Rainfed,137.38,23.04,6.37
cotton,34,74,64,5.34,38.09,2606.37,76.85,23.18,Sandy,1.35,8.46,2.65,North,1415,Zaid,Canal,94.49,24.4,6.35
cotton,33,44,76,6.24,11.1,1002.09,59.71,55.17,Loamy,1.19,8.53,9.25,South,482,Rabi,Sprinkler,230.36,4.82,6.68
cotton,129,30,71,7.55,21.03,2712.79,38.15,31.02,Sandy,0.65,5.73,7.82,West,1986,Kharif,Rainfed,121.57,5.34,7.88
cotton,70,79,128,6.54,19.43,1660.43,71.37,33.36,Silt,0.97,6.01,13.57,North,1864,Kharif,Sprinkler,69.34,18.16,6.87
cotton,137,84,85,6.54,26.97,325.73,88.19,46.76,Clay,0.49,10.46,10.89,North,693,Kharif,Drip,223.22,10.04,7.36
cotton,113,26,87,7.72,30.61,1400.61,84.35,22.3,Sandy,1.36,5.58,9.87,West,1429,Rabi,Sprinkler,199.49,5.59,6.77
cotton,65,76,117,5.92,38.3,510.14,68.62,59.28,Silt,1.17,6.99,15.61,East,1994,Kharif,Rainfed,293.16,6.02,6.53
cotton,73,72,48,6.2,18.0,1013.42,88.3,35.98,Loamy,0.33,10.6,3.79,Central,1015,Zaid,Sprinkler,66.88,7.97,7.2
cotton,113,40,128,6.32,32.39,2519.29,49.31,49.24,Loamy,1.26,9.71,10.08,West,493,Rabi,Drip,273.53,22.63,10.19
cotton,50,91,89,4.87,37.34,2561.34,37.36,36.04,Clay,0.82,10.35,11.6,Central,1709,Rabi,Rainfed,246.63,6.21,7.11
cotton,160,67,149,7.91,34.38,1169.47,83.06,49.55,Silt,1.19,6.5,12.47,Central,200,Kharif,Rainfed,136.66,16.53,7.68
cotton,78,31,64,5.31,35.31,1971.73,35.5,40.99,Loamy,0.92,10.41,1.49,Central,958,Kharif,Sprinkler,160.8,22.17,8.93
cotton,144,36,99,6.7,26.38,676.94,37.42,41.75,Silt,1.17,4.24,14.24,Central,1722,Rabi,Rainfed,250.5,1.56,7.19
cotton,118,21,28,7.19,11.48,2373.76,69.19,32.5,Loamy,0.41,4.85,6.79,South,1189,Kharif,Rainfed,137.64,6.92,6.57
cotton,46,96,32,7.47,31.41,2499.52,89.58,38.84,Clay,0.75,4.29,17.82,East,995,Rabi,Drip,140.31,10.96,8.18
cotton,31,54,128,6.88,22.24,2049.08,73.89,54.58,Sandy,1.52,9.77,15.82,West,592,Zaid,Sprinkler,120.41,23.8,7.06
cotton,127,68,76,8.18,28.24,1146.6,88.05,27.2,Loamy,0.83,4.75,12.19,South,1886,Kharif,Canal,129.77,8.68,4.09
